IPAddress,Parameter,Periodicity,RFValue,Thresholdvalue,ClientName
172.16.92.1,InterfaceCRCErrors(Vlan70),120,3,100,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet2),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet4),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(GigabitEthernet6),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Tunnel1106),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Tunnel1210),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan30),180,3,10,Bajaj
172.16.92.1,InterfaceInDiscardsRate(Vlan50),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet3),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(GigabitEthernet5),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Tunnel102),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Tunnel1159),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan3),180,3,10,Bajaj
172.16.92.1,InterfaceInErrorsRate(Vlan460),180,3,10,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet0),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet2),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet7),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(GigabitEthernet8.3934),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan1),60,3,90,Bajaj
172.16.92.1,InterfaceInUtilization(Vlan20),60,3,90,Bajaj
172.16.92.1,InterfaceOperStatus(FastEthernet0),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet1),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet6),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(GigabitEthernet8),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Tunnel569),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan2),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOperStatus(Vlan70),60,3,DOWN,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(FastEthernet0),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet4),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(GigabitEthernet6),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Tunnel1210),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Tunnel569),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan50),180,3,10,Bajaj
172.16.92.1,InterfaceOutDiscardsRate(Vlan70),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet3),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet5),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(GigabitEthernet7),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Tunnel1159),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Tunnel360),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan460),180,3,10,Bajaj
172.16.92.1,InterfaceOutErrorsRate(Vlan60),180,3,10,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet2),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet4),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(GigabitEthernet8.3934),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Tunnel1106),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan20),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan30),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan60),60,3,90,Bajaj
172.16.92.1,InterfaceOutUtilization(Vlan70),60,3,90,Bajaj
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/1),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/12),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/19),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/20),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/6),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/8),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(StackSub-St1-2),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(TenGigabitEthernet1/1/2),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(Vlan107),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(Vlan200),120,3,100,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet0/0),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/16),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/18),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/24),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/5),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(Port-channel1),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(StackSub-St1-1),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(Tunnel11),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(Vlan106),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/10),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/13),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/18),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/2),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/21),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/5),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/7),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(TenGigabitEthernet1/1/1),180,3,10,ATMSL
192.168.242.6,InterfaceCRCErrors(StackSub-St1-1),120,3,100,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/2),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/20),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/21),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/22),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(TenGigabitEthernet1/1/1),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(TenGigabitEthernet1/1/2),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(TenGigabitEthernet1/1/3),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(TenGigabitEthernet1/1/4),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(Tunnel10),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/14),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/15),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/16),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/17),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/9),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(Port-channel1),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(StackPort1),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(StackSub-St1-1),180,3,10,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/14),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/15),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/16),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/17),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/9),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Port-channel1),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(StackPort1),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(StackSub-St1-1),60,3,90,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet0/0),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/1),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/10),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/12),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/24),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/4),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/5),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/6),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Vlan105),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Vlan106),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Vlan107),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Vlan108),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/14),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/15),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/16),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/17),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/9),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Port-channel1),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(StackPort1),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(StackSub-St1-1),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet0/0),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/1),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/10),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/12),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/24),180,3,10,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/13),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/18),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/2),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/21),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/5),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(GigabitEthernet1/0/7),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(TenGigabitEthernet1/1/1),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(TenGigabitEthernet1/1/3),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(Vlan106),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(Vlan108),120,3,100,ATMSL
192.168.242.6,InterfaceCRCErrors(Vlan202),120,3,100,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/1),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/17),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/19),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/23),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(GigabitEthernet1/0/4),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(StackPort1),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(StackSub-St1-2),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(Vlan105),180,3,10,ATMSL
192.168.242.6,InterfaceInDiscardsRate(Vlan107),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/1),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/12),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/19),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/20),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/6),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(GigabitEthernet1/0/8),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(StackSub-St1-2),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(TenGigabitEthernet1/1/2),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(Vlan107),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(Vlan200),180,3,10,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/10),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/13),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/18),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/2),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/5),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/7),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(TenGigabitEthernet1/1/1),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(TenGigabitEthernet1/1/3),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Vlan106),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Vlan108),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Vlan202),60,3,90,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/13),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/15),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/21),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/23),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/7),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/9),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(StackPort1),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(TenGigabitEthernet1/1/3),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Tunnel10),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Vlan202),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/1),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(TenGigabitEthernet1/1/3),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(Vlan106),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(Vlan108),180,3,10,ATMSL
192.168.242.6,InterfaceInErrorsRate(Vlan202),180,3,10,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/1),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/12),60,3,80,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/19),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/20),60,3,80,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/6),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/8),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(StackSub-St1-2),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(TenGigabitEthernet1/1/2),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Vlan107),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Vlan200),60,3,90,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/14),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/16),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/20),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/22),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/8),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Port-channel1),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(TenGigabitEthernet1/1/4),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Tunnel11),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(Vlan200),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/10),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/13),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/18),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/2),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/5),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/7),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(TenGigabitEthernet1/1/1),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(TenGigabitEthernet1/1/3),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Vlan106),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Vlan108),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Vlan202),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/13),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/15),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/21),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/23),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/7),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/9),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(StackPort1),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(TenGigabitEthernet1/1/3),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Tunnel10),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Vlan202),180,3,10,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/14),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/16),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/20),60,3,80,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/22),60,3,80,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/8),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(Port-channel1),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(TenGigabitEthernet1/1/4),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/23),60,3,80,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/24),60,3,80,ATMSL
192.168.242.6,InterfaceInUtilization(GigabitEthernet1/0/4),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(TenGigabitEthernet1/1/4),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Tunnel10),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Tunnel11),60,3,90,ATMSL
192.168.242.6,InterfaceInUtilization(Vlan105),60,3,90,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/17),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/18),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/19),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(GigabitEthernet1/0/2),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(StackSub-St1-1),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(StackSub-St1-2),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(TenGigabitEthernet1/1/1),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOperStatus(TenGigabitEthernet1/1/2),60,3,DOWN,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet0/0),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/21),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/22),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/23),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/24),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/4),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(TenGigabitEthernet1/1/4),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Tunnel10),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Tunnel11),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Vlan105),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/17),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/18),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/19),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/2),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(StackSub-St1-1),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(StackSub-St1-2),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(TenGigabitEthernet1/1/1),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(TenGigabitEthernet1/1/2),180,3,10,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/17),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/18),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/19),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/2),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(StackSub-St1-1),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(StackSub-St1-2),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(TenGigabitEthernet1/1/1),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(TenGigabitEthernet1/1/2),60,3,90,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/12),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/19),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/20),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/6),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(GigabitEthernet1/0/8),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(StackSub-St1-2),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(TenGigabitEthernet1/1/2),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Vlan107),180,3,10,ATMSL
192.168.242.6,InterfaceOutDiscardsRate(Vlan200),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/14),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/16),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/20),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/22),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/8),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Port-channel1),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(TenGigabitEthernet1/1/4),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Tunnel11),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Vlan200),180,3,10,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/13),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/15),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/21),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/23),60,3,80,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/7),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/9),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(StackPort1),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(TenGigabitEthernet1/1/3),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(Tunnel10),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(Vlan202),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(Tunnel11),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(Vlan200),60,3,90,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/4),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/5),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(GigabitEthernet1/0/6),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Vlan105),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Vlan106),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Vlan107),180,3,10,ATMSL
192.168.242.6,InterfaceOutErrorsRate(Vlan108),180,3,10,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet0/0),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/1),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/10),60,3,90,ATMSL
192.168.242.6,InterfaceOutUtilization(GigabitEthernet1/0/12),60,3,80,ATMSL
